"reviewId","resId","review","stars","reviewDate","resId","resName","numReviews","resAddress","resCat","yelpUrl","rating"
"307","136","The food was tasty, but as others have mentioned, the portions were tiny. My major complaint is that there is large price discrepancy between the menu prices listed on yelp and their website, and what was actually on the menu today. For example, steak frites is currently listed on yelp/their website as $15, and in person it was listed as $20. This was true for many of the other items. I understand menus are subject to change, but it did give me false expectations.I ordered the Black Old Fashioned, which was a little floral-tasting for my preference. For food my husband and I ordered off the Happy Hour menu: kale salads, brisket sliders, fontina mac and cheese, patatas bravas, and the $2 olives. The best bang for your buck is the mac and cheese. It is still small but more filling and so creamy!  Potato apps are usually larger, so I would have liked the patatas bravas to be much bigger. Everything was delicious!Our banana bread pudding was a little crispy and nearly charred, as seen in my photo. Based on others' photos hopefully this is not the norm. Service was friendly and fairly fast. We did not have to wait for a table. I would appreciate if the menu prices were updated so that I can make a well informed decision about coming here again.","3","5/12/2018","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"308","136","Visited for the first time recently. It was really wonderful. Cozy, friendly, neighborhood vibes. We sat at the bar. The bartenders were knowledgeable and kind. All our food was perfectly seasoned and really delicious. We had gougeres, asparagus soup, blistered asparagus (yes, more asparagus), mizuna salad, and steak frites. Loved it all. Oh, and bread pudding was also perfect. Really my only complaint would be that we thought the steak portion was half what we would expect.Overall, we decided this could be a regular spot for us. Thanks, Pair!","5","6/5/2019","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"309","136","Loved this neighborhood place. Great chef, drinks, food. Live right by it. Unfortunately, we called in to see if a table was open at anytime Friday and they said one was just opening up and no one was waiting do if we came right down in 5 minutes they would let us have it-even though they don't really hold tables. She then took my name! We said "We'll be right there! Thanks so much." So we threw on our jackets and made it down the street in record time. When we arrived, the lady I spoke to on the phone, who offered me this without my asking, the hostess, seated a party of 3 right in front of us and then told us there were no tables! We could wait 20plus minutes and wait for a table or have a drink at the bar! So Sorry/ not sorry! I guess. Now you're here and you can drink, Thanks so much! Why do this? When pressed she said " Yes, I apologize. It's was my fault!" So that's just dandy. I always mistakenly thought the sign said "Pain" and now that's played out for us.","2","3/29/2019","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"310","136","The asparagus and au gratin were AMAZING.  I used my finger to clean every bit off my plate... (this is a classy establishment, hope nobody saw)Fantastic fast service when we were in a hurry to get to the airport.  Will love to come again next time I'm in Seattle.","5","6/18/2019","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"311","136","A tiny restaurant that fills up fast.Luckily I got the last 2 top table in the place because the wait after me was 45 minutes. The food was okay. We ordered:- olives - too marinated and cooked- lamb with corn bread and BBQ sauce - the lamb and corn bread were pretty good but the sauces were not.- tator tots - decent but could rethink the sauces with them- vegetarian cassoulet - very dry - kale salad - good but small - bread - standard- cocktail - the tequila one was good- banana bread pudding - delicious!The waitress was good and attentive. We were there a while and they definitely wanted us to go since there was a big line still. I'd come back to try more items and this is one of the few nicer restaurants in the neighborhood.","3","11/17/2018","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"312","136","Hard to rate them, maybe 3.5 stars. My main entree was a bit disappointing but the rest was very good. I thought steak and frites would be a good way to go at this type of restaurant. I don't like blue cheese so didn't get the blue cheese butter on top. The steak flavor was lacking almost bland even with the wine reduction sauce not what I expect for the price of the entree. I did enjoy the fries though. The good parts were that the sweet potato soup was great and I also enjoyed the chocolate flourless cake. Open to trying again sometime.","3","11/4/2018","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"313","136","This was a really nice little neighborhood restaurant. We celebrated my friends 50th birthday. Because it was small plates we had a chance to sample a variety of the food. My favorite dish I had for dinner was the cod. We also ordered brussels sprouts which I would probably pass on next time. I've had better at other places. I died with a bunch of boys who enjoyed the sliders and the mac & cheese. Prepare to order lots of small plates as the portions are just that...small. It won't be an inexpensive dinner you might expect if you look at the menu, but worth it. The absolute best thing about this place though, was the Pavlova with lemon curd that I had for dessert. The desserts overall  were very very good., we pretty much ordered one of each! I would go back just for that Pavlova. Our waiter had a dry but enjoyable sense of humor. The restaurant was really dark so it was hard to get good pictures.","4","3/1/2019","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"314","136","My friends and I got dinner here tonight. The exterior is quaint and unassuming, and the inside is much larger than one might expect and light and airy.We were immediately seated around 5pm on a Friday without a reservation. Happy hour happened to be 5-6pm, so we each started with a glass of the house white wine ($6 on happy hour). Our waiter was so gracious and lovely and waited while we hemmed and hawwed over what we wanted to try. We got:- complementary bread (they bring this out to you without asking) - perfectly crusty and chewy- herb and cheese puffs (on happy hour) - amazing, a little dense for my liking, but the perfect carby, cheesey, bite- baby kale Caesar (on happy hour) - so good that even my friend who hates kale loves this salad. There were croutons and olives in it which were perfect complements to the homemade Caesar dressing- moules frites - giant bowl of mussels in a rich broth topped with a pile of fries. Their fries were a little oily, a little salty, a little soft, a little crunchy - just the way I like it. The waiter brought us ketchup and aioli for dipping. - the salmon special - piece of grilled salmon with vegetables and a nutty creme fraiche. A rather small portion, but holy yum. The fish was cooked perfectly.All in total after tax and a 20% tip, the 3 of us gals paid $28. For a glass of wine and all that food, amazing service, ambiance - what a great deal!!!","5","7/27/2018","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"315","136","Very pleasant experience , great for a date night , plates are rather small ( small plate restaurant) but very tasty . Drinks are very strong.. good happy hour menu.  Get there early or you are gonna have to wait for the seating.... I tried the fettuccine plate , highly recommend.","5","3/30/2019","136","Pair","232 reviews","5501 30th Ave NE","American (New)","http://yelp.com/biz/pair-seattle","4"
"316","137","I spend a lot of time in the U district. Of the many lunch spots there, Little Thai has been one of our favorite go-to places for the past 10 years. And I'm someone who won't return to a restaurant that didn't completely satisfy me. Little Thai is Consistently good. I especially love the mixed seafood with glass noodles. More seafood than you'd expect. (Unfortunately the salmon special that used to incredibly delicious is no longer that great.) Friendly service. A free meal after buying 10. Gone through more punch cards than I can count.","4","10/24/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"317","137","Solid five star Thai.  Quick service, medium heat comes out with the right  amount of punch, extra sauce delivered quickly and without regret or hassle.$9.95 for the all day special is a no brainer.  Comes with a little bowl of soup that with pepper flavored broth.  Seems to be basically chicken broth with veggies.  Chicken curry has nice flavor and so do the noodles.  Plenty of rice.  Can't beat the price.I would suggest to sit next to the fish tank.See photo of the all day special attached.","5","8/3/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"318","137","Very delicious phad ThaiJust like you go to Thailand to enjoy the mealHighly recommendedThe service is good","5","7/19/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"319","137","Came across this place just walking around U-District area. I decided to order their "all day combo". The dish came with: tofu curry, pad thai, steamed rice, and an egg roll. It was the perfect meal for me because I can be indecisive when choosing what to eat. The food was also really good and flavorful. The best part is that the meal was only $10! It filled me up and I ended up saving most of my pad Thai for a later snack. Overall, I would come back here to try other things.","4","10/16/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"320","137","Little Thai serves the widest variety of Thai dishes on the Ave, everything from noodles to curries to rice dishes to savory pancakes and desserts. I've been coming here for the past three years and they have been a consistently reliable restaurant for when my Thai food cravings hit.Today, I ordered a 2 star (note that Little Thai uses a spiciness range of 1 to 3 stars) Beef Pad See Ew to go. With tax, the total came out to $10.95 (much more reasonable than Noodle Nation). Personally, I thought the 2 Star was really mild and ended up adding my own chili paste when I got home... However, I've  gotten a 3 Star Spicy Drunken Noodles before, and that was very hot, so I guess it depends on the dish.Like most Thai restaurants, portions are small for the price. However, the noodles were flavorful and not overly sweet or greasy. I wish that they included more vegetables, but it was enough to complement the noodles. As far as service goes, the owner is very friendly and will also give you recommendations. Her favorite dish is apparently the Spicy Thai noodles which she describes as wide noodles with a sour and savory chili sauce. Ive never had it before, but I'll have to give it a go next time! They are also quick, at least for takeout orders; I was in and out of the restaurant in less than 15 minutes.Overall, Little Thai's selection of food is more than enough to satisfy the taste buds of both the average and adventurous Thai food lovers. I will be back for lunch again soon.","4","2/14/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"321","137","When I was still a student, my Thai roommate would take me out to this place very often because they serve some of the most authentic Thai dishes in the neighborhood. My go-to is the fried fish in red curry. It's delectable. The fish is fried to perfection and then mixed with savory red curry.In my last visit, I was incredibly disappointed with the service. The male server handed me my bill while I was not even halfway through my meal. And he did not say anything. He just placed the bill on my table while I was enjoying my fish. He did not refill my water. I was used to one of the servers walking around the restaurant, greeting everybody, and asking how we liked the food. But there's none of that this time. It breaks my heart to give this place three stars because I have very fond memories of this location. But it is what it is.","3","1/14/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"322","137","Had a huge delicious meal here that was a bang for my buck. Came here tired after a long day walking around Seattle, and got their combo (~$10 or $11?) which came with pad thai, rice, chicken curry, and a spring roll. The service was quick, food was flavorful, and I look forward to visiting again.","5","7/29/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"323","137","Set in a basement with a very comfortable feel and kind employees, this place is a gem among a slew of Thai restaurants throughout U District.  I gave the Thai Fresh Rolls, Spicy Noodle, and Black Sticky Rice Pudding a shot.The Thai Fresh Rolls were aptly named given that they were very fresh and accompanied with a tasty peanut sauce.  They were also the perfect size to split between two people.  Continuing with the well-named trend, the Spicy Noodle was, in fact, spicy!  However, they struck that beautiful balance between just enough kick but not sinus drainage inducing.  I was talked into the rice pudding but, man, am I glad I gave it a shot.  It has a really tasty coconut base that, combined with the rice really tops  off the meal.If I lived in Seattle, this would quickly become a favorite!","4","10/13/2018","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"324","137","This is my favorite place for Thai food!  Price does match the portion and food taste delicious! I have tried a handful of dishes there and they all cane out really good.  We eat here at least one time every time we are in Seattle.  Look forward to our next trip there!","5","9/26/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"325","137","Went here on a whim while being in u district. I remember everyone loved going to little Thai back when I was at uw. The food was okay, a little bland even though I ordered spicy noodles. My friend's food was completely tasteless. Service was good so we chalked it upto a one time miss. Prices are very reasonably priced. Will try it again to see if it gets better","3","8/27/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"326","137","Clean, small restaurant in the U district. I ordered some chicken Pad Thai and I have to say their food is reasonably priced I paid 8.95 for my order. The Pad Thai was alright it wasn't anything special, their portions aren't big probably why they have reasonable priced. I had to order a side of egg rolls since the main dish didn't fill me up. Customer service was good, nice server and the owner was attentive as soon as I walked in.","4","7/17/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"327","137","I came here with a friend going to UW and she recommended the All Day Combo. She said she comes there often because the price is worth it and it's good. Location: It was cozy and clean. A little bit warm and humid, but comfortable. The atmosphere wasn't super exotic, but I don't really care about that sort of thing unless the place needs to be fancy (which this isn't).Food: I really liked my food, it was pretty good! We both got All Day Combos. I got it because I couldn't decide whether I wanted curry or go for phad thai. I should really branch out and stop ordering phad thai... but it's one of my favorite dishes. The only thing I didn't really like was the eggroll. I also thought it was a little funny that we got sauce plates just for that one, 2 inch long egg roll. I wouldn't say it was special, but it was hearty, yummy, and generously portioned. We both ended up with a second meal. I planned to order some dessert, but I wanted to go for tea later so it was a pass for now.  Service: Proper service.","4","6/3/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"328","137","I'd give it 3.5. It's very average to me in literally every aspect. Other Thai restaurants have this place beat on flavor and ambience but little Thai is also better than some other Thai restaurants. Can't really go wrong here but there's better places","4","5/31/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"329","137","Came here for a quick dinner, as I saw they had lots of vegetarian/vegan options. Ordered the tofu and mixed vegetables with spicy basil sauce, which was rather under-flavoured, but tasty enough -- I suspect their "more interesting" dishes would be more tantalizing to the palate. Reasonably priced, friendly service, and very quick. I'd come back to try their other dishes.","3","7/26/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"330","137","This place is soo good! Wanted a quick and easy lunch, and Little Thai definitely delivered. I got the drunken noodles with chicken, and sticky rice with mango for dessert. The noodles had just the right balance of spice and seasonings, and the sticky rice with mango was super yummy. Service was also extremely quick and friendly. Definitely recommend coming here for some authentic thai food!","5","8/4/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"331","137","Made a reservation but restaurant said no reservations needed. Parking was a challenge but I got lucky, someone pulled out right in front. We invited a friend to join us but she couldn't find a stall so she left. This restaurant was located one floor beneath street level. It was pretty cool to see something like that. Business was steady throughout the time we were there. It was located on Brooklyn Avenue and University. We viewed the menu and found the combination plate which consist of thai red  curry, spring roll, and pad thai noodle w/chicken for $9.50. Also ordered the tom kah soup which consist of lemon grass soup with vegetables $8.95.The food was fantastic, we shared plates just to taste everything. These college students are fortunate to have their choice of so many different restaurants along this street and all are in walking distance.","4","3/29/2018","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"332","137","Yep, I'll say it once and I'll say it forever. If the restaurant has "little" in the title, you're in for a show.Fuck Starbucks and their bs teas. If you're ride or die for your tastebuds, pickup any of little's teas and you're in for a great waterpark weekend of fresh and robust sweetness.I know the inside and out of the U and I can only hold this place accountable for the above and beyond plates that I have been lucky to try when I can","5","6/5/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"333","137","One nice place to be! The service is awesome and friendly. I like the Thai food and the lunch special is a good deal. I've had big groups of people here and they accommodated us with no problems. I've done take out and they made the food fast to go.","4","10/14/2018","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"334","137","Tastes very good!individual pad Thai order tastes fresher and better than the combo with pad Thai.","5","11/17/2018","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"335","137","Ambiance:3/5Just your typical "ave" kind of restaurant- but the tables can be accommodated to fit larger groups so there's that  ¯\_(?)_/¯ Food:3/5I got chicken pad-see-ew and the flavor was there but I think either it was over cooked or it was premade and heated up again. Just because the noodles were all broken up tiny pieces and the vegetables were on the soggier side.Overall: 3/5Just kind of meh, yknow? Not super bad but also there's a lot of other Thai restaurant options in the area","3","2/26/2019","137","Little Thai Restaurant","345 reviews","4142 Brooklyn Ave NE","Thai","http://yelp.com/biz/little-thai-restaurant-seattle","4"
"336","138","The food here is amazing! The all you can eat buffet is the same (from what I can tell) across all locations, and the quality is the same between them all. The staff is very friendly and attentive. They served us promptly and cleared plates while we were going to the buffet for more.Parking here is a little bit trickier to find depending on the time of day.I really enjoy going to any of the Araya's for any meal, but especially the buffet.","5","11/12/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"337","138","Araya's place is a nice Thai restaurant serving good vegan/vegetarian options. The ambience is cozy and friendly for the dinner and has traditional aesthetics. We were party of two and went here for the dinner on a Saturday night. It was moderately crowded. We ordered Panang curry and Spicy noodles both with tofu and both with spice level 4. To me, it wasn't even mildly spicy. Looks like their spice base level is really low.Their Tom Yum soup was caught my eye but we didn't order it this time. I would go here again to try soups and fried rice on their menu.","4","9/29/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"338","138","Went for the second time for Saturday brunch. Dropping one star from my earlier rating.Spring rolls were very good.The rest was unremarkable, but filling.Fairly wide selection of food.","3","8/19/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"339","138","This place is very nice decorated and has a good feel about it. The food tasted fresh and pretty good. We liked the friend veggie rolls so much that we ordered a second order. They tasted just as good as the first one, but the presentation was different and they came with different sauce. Not sure why the inconsistency in such a short time span. The service was lacking. I got my meal before my husband and no one checked on us after the food was served. No refills on drinks were offered either.The biggest con to me is the dirty walls with food splash all over. We sat in a corner where you could visibly see the dust and lack of proper and timely cleaning. Makes me question the condition of the kitchen.","3","11/9/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"340","138","I came here with friends mainly because they chose the restaurant to meet at. They serve a lunch buffet that is $14/person, so you'll be able to try all the different food items available. I tried the following:-tom yum soup, just okay, lacked flavor for me-egg rolls, very good with perfect crunch-pad thai, very good and flavorful-tofu curry, very good and great with rice-tofu fried rice, very good, I liked it with the curryI'll admit, I was worried when I first found out that this restaurant is vegan, because I've never enjoyed vegan food anywhere. I actually enjoyed all the food that I tried. None of the food tasted weird or different just because it was vegan. I think this is a great addition to vegan restaurants in Seattle.","4","6/27/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"341","138","Came here for the lunch buffet and it was so delicious. They offer a variety of vegan dishes like yellow curry, sautéd veggies, pad Thai noodles, fried rice, salads, fruit and my favorite SPRING ROLLS! They are so good and I always get the peanut sauce on the side to dip in. I had never ordered a cocktail but this time decided to because they have a lychee martini and so glad I did! It tasted like they use real lychee instead of just the syrup like most places do. It wasn't too sweet which I liked. The service is ok. The woman who greeted us was not welcoming at all and seemed annoyed that we came to eat even though there was two hours left of the buffet. Another lady who also was helping out was more kind. Overall I enjoy coming here for buffet and will be back!","4","7/1/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"342","138","Friendly service and the buffet food selection is very good. All vegan and delicious. Ambiance is cozy and comfortable. $13 for lunch buffet. I will be back.","4","11/13/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"343","138","Very authentic Thai food. Almost 25 items in buffet. Good ambiance and great vibes. Perfect places for vegetarians.","5","11/10/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"344","138","What a fresh take on Thai food!Not your typical Thai place as this is a vegetarian/vegan place.Service was wonderful as we were checked on a few times during our meal and water was refilled without having to ask.Ended up getting the Pad Thai, Pineapple Fried Rice, Vegetable Tempura, and Drunken Mushroom.Pad Thai: tasted like your average Pad Thai, so I would say pretty good. Tofu is a pretty common ingredient so it didn't feel like anything was missing!Pineapple Fried Rice: while the flavors were mainly good, I felt like it wasn't quite complete. The tofu didn't really add much to it. (Admittedly liked it 10x better when I ate it for leftovers the next day with some bacon)Vegetable Tempura: pretty good with the sauce that comes with it. Interesting choice of veggies, not your typical Japanese ones.Drunken Mushroom: Wowow this was good. My favorite dish of them all. It's pad kee mao on a whole 'nother level. Can definitely understand why it's their signature dish. So flavorful and each part of the dish works well. Would definitely get it again and it's actually a lot better than a lot of non-vegan drunken noodles I've had before!Only qualm is the pricing for single dishes. While portions are good sizes, kind of hard to imagine pricing when veggies and carbs make up a strong proportion of the ingredients. It's not a deal breaker, so I would definitely come back!","4","5/22/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"345","138","THE BIG: Vegetarian restaurant in the upper edge of the U District. THE BLACK AND WHITE: The bae and I came here with the roommate and his bae for some late vegetarian foods. We were starving so we ordered the plate of tempura which included fried eggplant, mushrooms, carrots, onions, and broccoli. A sweet honey glaze sauce was provided for dipping.The kitchen closes at 9:15pm and the restaurant closes at 9:30 on a Monday just as an fyi. We ultimately chose to share 4 dishes family style. The dishes were red curry, green curry, spicy noodle and pad thai.Everything was vegetarian and super delicious. The big winner was the red curry in my opinion. Perfect balance of coconut and spice.Decor is really nice inside, vines everywhere! Bar is very small and drinks are a little on the expensive side.THE FINAL BAMBOO: A little pricey for just vegetable dishes, however very tasty. Spent around $38 including tip and tax. I hear the lunch buffet is a good price, so will be back then!","5","3/12/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"346","138","No joke - I used to LOVE this place. Food was always extremely good, clean, fast service...Not now! For at least the last 6 months they seem to be struggling with extremely poor customer service (taking forever to get a menu, needing to ask multiple times for something, waiting a long time for the bill, etc etc), dirty water container corks, and an inability to make fresh rolls without them turning to mushy jelly on your fingers - literally. This sort of thing has happened on every single occasion that I've dined there for the last 6 months. Not sure what is going on but I think they need to hire additional staff, at an extremely bare minimum.","2","7/11/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"347","138","Came here on a Saturday for the famous lunch buffet. It's good over all. But buffet is still buffet. Food is decent but not oh my gosh good. Fried rice is Indonesian style with tomato paste/base. It's very good! Green curry is great too! I liked the pad Thai. Some cold side dishes and dessert is black rice with coconut milk. We would come back when we wanna pig out on vegetables.","4","3/23/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"348","138","Came here on a late Saturday night. No reservation but still got seated right away as a party of 5.We ordered four entrees and shared No. 1 Tofu Satay. The entrees we ordered were No. S-7 Mango Salad, No. 44 Spicy Noodle, No. 57 Drunken Mushroom, and No. 59 Massaman Banana Curry. Everything's PERFECT. Trust me, I'm not even exaggerating. I'm a big meat lover when eating out, but the food here was so delicious that meat or no meat didn't even matter any more. Recommendation: even though everything was impressively delicious, some dish still stood out. I tried my friend's No. 59 Mssaman Banana Curry - it blew my mind. Honestly when I saw it on the menu, it didn't look attractive to me at all. I'm really glad that my friend ordered it so I got to try it, because it was simply so creative and so amazing. Give it a try and you'll know what I'm talking about!Warning: when they say spicy, they mean it. I'm usually pretty good at eating spicy food but man, the mango salad with spicy level of 4 bombed my mouth. I'm 120% sure that I'm coming back!!!","5","3/10/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"349","138","I enjoyed their lunch buffet (~$13 per adult) with a couple of friends. Food was very good! We especially liked the hot sour soup (?) and sweet rice dessert.The staff kept the buffet well stocked and clean. Lots of seating available. If you're bringing a larger party (5+), I'd call ahead to see if you'll need a reservation. Also, not sure if they take reservations Extra credit: Bathroom was clean!","5","6/19/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"350","138","Having a vegan body-builder as a brother presents a high bar for a restaurant: in addition to great food, service, and atmosphere, we want lots of veggie options, large portions, and healthy dishes. Araya's simply delivers on all fronts, and though we keep trying other places, it's been our family's favorite restaurant for years now. The menu is huge, with a wide selection of stir fries, noodle dishes, soups, salads, and curries. But don't let that worry you! Deliciousness is consistent throughout. Highlights include their fried Brussels sprouts, stir fried eggplant, pumpkin curry, and, of course, their $13 lunch buffet with a dozen different dishes. The restaurant is bright and airy, the prices are great, and service is always fast. This isn't just a vegan/vegetarian spot, but a great Thai choice in a crowded Seattle market.","5","9/8/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"351","138","Very nice place for a date night !. The ambience was very pretty and is perfect for a vegan couple.We had the spicy noodle and the fresh rolls. The food was hot and freshly made, you could taste the freshness and the crunch of the produce as the flavors assimilate. Felt as if basil was used too much though I wouldn't want to complain about it.Service was gracious and quick, many options to try in the appetizer and the soups were appealing which usually doesn't happen with me.Will come back to try more !.","3","6/23/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"352","138","very clean, welcoming, & aesthetic thai restaurant near uw! i came here with my friend who is vegetarian, so this was a perfect place offering many vegan/vegetarian options for her. there were barely any people (maybe 1 or 2 other parties) when we got there around 5pm on a weekday so we were seated promptly. my friend and i both ordered the gluten-free phad thai noodles ($11.95). food came out fast and and portion size was plentiful! service was also quick and satisfying. we probably spent a hour max at the restaurant - the majority of the time spent eating and talking; we were never sitting around waiting for anything but neither were we being rushed out of our seats. the server also refilled our water several times. overall, the people, service and ambiance is wonderful. i would give this place 4-4.5 stars but probably not a full 5, though, because it's just not the best thai food i've had. i personally thought the phad thai was a bit too salty (maybe too much oyster sauce?) and the noodles were slightly thicker and chewier than i'm use to. if you don't have a restrictive diet, i really like thaiger room on the ave. they have really good chicken phad thai with huge portions for a great price!","4","8/8/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"353","138","Was in the neighborhood for errands and wanted to try Araya's Place based on all these great Yelp reviews- I can see why.Most of the customers went for the lunch buffet, everything I saw looked amazing on their plates.We ordered the spring rolls, drunken mushroom noodles and the pad thai. All good, spice meter on par and flavors were yummy.Service is genuine and friendly. You won't even miss the meat!!!","5","4/16/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"354","138","Good: wouldn't knowBad: Refused to honor an unexpired Entertainment Book Coupon for a BOGO entree. Employee grabbed my phone out of my hand, sent a photo to manager,  asked for my number, put the manager on the phone with ME, who then offered a measly 10% off. Clearly they baited and switched to get people in the door. she pretended  "entertainment book lied" that is not how that works! People do not know how to run a business.","1","10/10/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"355","138","I highly suggest getting the Noodle Curry! It was so delicious. Can't wait to come back just for this dish.","5","9/10/2019","138","Araya's Place","380 reviews","5240 University Way NE","Thai","http://yelp.com/biz/arayas-place-seattle-2","4"
"356","139","I love Ethan Stowell restaurants.. yes I do!It has been a while, but I tried mkt. a couple of years ago during restaurant week. Had a wonderful experience, and plan to visit again sometime. At the time I felt like the portions were a bit small, but at the quality and caliber they serve, it is well worth the price tag when its not restaurant week.The restaurant is a charming and beautiful space well fit for a date night or special occasion, but also a casual (but nice) dinner out with friends. The staff is very friendly, patient, and attentive - high marks all around!Every dish I tried was phenomenal and has just left me wanting to go back and try more. I'll either be back soon, or at the very least during the next restaurant week, and I recommend you do the same. Cheers!","5","9/16/2019","139","mkt.","309 reviews","2108 N 55th St","American (New)","http://yelp.com/biz/mkt-seattle","4"
